number;shape;provenance;date;latitude;longitude
9708;AMPHORA FRAGMENT;SPAIN, AMPURIAS;-550 to -500;42.131426;3.12222
9797;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
9798;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
9946;AMPHORA, NECK;GREECE, MACEDONIA, OISYME;-525 to -475;41.02018;25.95244
9952;AMPHORA B FRAGMENT;ITALY, ETRURIA, CERVETERI;-600 to -550;41.992798;12.092428
10066;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
10123;AMPHORA FRAGMENT;ROMANIA, HISTRIA;-600 to -550;44.5475;28.774722
10173;AMPHORA B;ITALY;-600 to -550;42.8333;12.8333
10181;AMPHORA, NECK FRAGMENT;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10182;AMPHORA, NECK FRAGMENT;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10206;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
10208;AMPHORA, NECK AND LID;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
10209;AMPHORA B;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
10210;AMPHORA B;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
10370;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
10373;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
10415;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
10419;AMPHORA, NECK;ITALY, ADRIA;-525 to -475;45.05;12.05
10509;AMPHORA, NECK FRAGMENTS;ATTICA, BRAURON;-400 to -300;37.881628;23.931913
10698;AMPHORA, NECK;ITALY;-575 to -525;42.8333;12.8333
10700;AMPHORA B FRAGMENT;ITALY (?);-575 to -525;42.8333;12.8333
10703;AMPHORA B;ITALY (?);-575 to -525;42.8333;12.8333
10705;AMPHORA, NECK;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10706;AMPHORA B;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10707;AMPHORA B;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10708;AMPHORA B;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10709;AMPHORA B;ITALY (?);-550 to -500;42.8333;12.8333
10710;AMPHORA A;ITALY;-575 to -525;42.8333;12.8333
10711;AMPHORA A;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10712;AMPHORA B;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10713;AMPHORA B;ITALY, ETRURIA;-575 to -525;42.8333;12.8333
10714;AMPHORA B;ITALY (?);-575 to -525;42.8333;12.8333
10719;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10720;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10721;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10723;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10725;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10739;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10747;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10766;AMPHORA, NECK;ITALY (?);-550 to -500;42.8333;12.8333
10767;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10768;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
10771;AMPHORA B;ITALY;-575 to -525;42.8333;12.8333
10772;AMPHORA B;RHODES, CAMIROS;-575 to -525;36.336562;27.919521
10773;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10774;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10776;AMPHORA, NECK;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
10779;AMPHORA A;ITALY, VICO EQUENSE;-550 to -500;40.6598072052002;14.4317374229431
10789;AMPHORA, NECK FRAGMENT;TURKEY, LYCIA, XANTHOS;;36.283305;29.616737
10816;AMPHORA, NECK FRAGMENT;TURKEY, LYCIA, XANTHOS;-525 to -475;36.283305;29.616737
10817;AMPHORA, NECK FRAGMENTS;TURKEY, LYCIA, XANTHOS;;36.283305;29.616737
10832;AMPHORA, NECK FRAGMENT;LIBYA, TOCRA;-575 to -525;32.535815;20.573959
10842;AMPHORA, NECK FRAGMENTS;TURKEY, LYCIA, XANTHOS;-550 to -500;36.283305;29.616737
10971;AMPHORA B;RHODES, KECHRAKI;-550 to -500;36.2002792886862;27.9592194511287
11056;AMPHORA;ITALY, POGGIO PELLICCIA;-600 to -550;42.869925;10.987701
11100;AMPHORA B;RHODES;-575 to -525;36.2002792886862;27.9592194511287
11153;AMPHORA, NECK;ITALY, NOLA;-550 to -500;40.930481;14.52847
11282;AMPHORA, NECK;ITALY, ETRURIA;-475 to -425;42.8333;12.8333
11283;AMPHORA, NECK;ITALY;-475 to -425;42.8333;12.8333
11574;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11580;AMPHORA FRAGMENT;ATHENS;-600 to -550;37.976173;23.72519
11691;AMPHORA B;SICILY, GELA;-550 to -500;37.07117;14.248967
11774;AMPHORA B;ITALY, NOLA;-500 to -450;40.930481;14.52847
11775;AMPHORA FRAGMENT;ATHENS;-525 to -475;37.976173;23.72519
11810;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11811;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11836;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11837;AMPHORA FRAGMENT;EGYPT, ELEPHANTINE;-575 to -525;24.0916662216187;32.8874988555908
11838;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11839;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11840;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11841;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
11844;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-550 to -500;30.954058;30.522766
11852;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-600 to -550;30.954058;30.522766
11887;AMPHORA FRAGMENT;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
11897;AMPHORA, NECK;MAGNA GRAECIA;-525 to -475;39.5232397778;16.71231
11901;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
11902;AMPHORA, NECK;CYPRUS, AMATHUS;-550 to -500;34.688839;33.064728
11905;AMPHORA B;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
11917;AMPHORA B;RHODES, CAMIROS;-525 to -475;36.336562;27.919521
11921;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
11928;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
11931;AMPHORA, NECK;ITALY, ETRURIA, VULCI;;42.421429;11.702499
11933;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
11934;AMPHORA B;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
11957;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
11967;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
12436;AMPHORA B;ITALY, ETRURIA (?);-600 to -550;42.8333;12.8333
12446;AMPHORA A;SICILY, AGRIGENTO;-550 to -500;37.311199;13.576784
12477;AMPHORA B;SICILY, AGRIGENTO;-525 to -475;37.311199;13.576784
12509;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
12552;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
12584;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
12741;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-550 to -500;30.954058;30.522766
12881;AMPHORA, NECK FRAGMENT;EGYPT, NAUCRATIS;-550 to -500;30.954058;30.522766
12902;AMPHORA (?) FRAGMENT;EGYPT, NAUCRATIS;-600 to -550;30.954058;30.522766
13019;AMPHORA B;ITALY, CIVITA CASTELLANA;-550 to -500;42.2952270507813;12.4091696739197
13023;AMPHORA, NECK;ITALY, CIVITA CASTELLANA;-550 to -500;42.2952270507813;12.4091696739197
13047;AMPHORA, NECK;ITALY, CIVITA CASTELLANA;-550 to -500;42.2952270507813;12.4091696739197
13050;AMPHORA, NECK;ITALY, CIVITA CASTELLANA;-550 to -500;42.2952270507813;12.4091696739197
13060;AMPHORA, NECK FRAGMENTS;ITALY, CIVITAVECCHIA;-550 to -500;42.0932540893555;11.7967414855957
13063;AMPHORA, NECK;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13074;AMPHORA, NECK;ITALY, ETRURIA, VULCI, NEAR;-550 to -500;42.4167;11.702499
13079;AMPHORA, NECK FRAGMENT;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13080;AMPHORA, NECK FRAGMENT;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
13081;AMPHORA, NECK FRAGMENT;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13085;AMPHORA, NECK;ITALY, VEII (?);-550 to -500;42.0195799;12.393179
13087;AMPHORA, NECK FRAGMENT;ITALY, CIVITA CASTELLANA;-525 to -475;42.2952270507813;12.4091696739197
13090;AMPHORA, NECK FRAGMENT;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13091;AMPHORA, NECK;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13092;AMPHORA, NECK;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13096;AMPHORA B;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
13161;AMPHORA, NECK;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13167;AMPHORA A;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
13169;AMPHORA FRAGMENT;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
13170;AMPHORA B;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
13263;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
13280;AMPHORA, NECK;RHODES, CAMIROS;-475 to -425;36.336562;27.919521
13284;AMPHORA, NECK;RHODES, CAMIROS;-475 to -425;36.336562;27.919521
13287;AMPHORA, NECK;ITALY, NOLA;-475 to -425;40.930481;14.52847
13288;AMPHORA, NECK;ITALY, NOLA;-475 to -425;40.930481;14.52847
13630;AMPHORA FRAGMENT;CYPRUS, AMATHUS;-550 to -500;34.688839;33.064728
13817;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13820;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13821;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13822;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13825;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13826;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13827;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13828;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13831;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13846;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13849;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13850;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13851;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13856;AMPHORA B;ITALY, PAESTUM;-550 to -500;40.418332;15.00535
13866;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13868;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13869;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;;42.254315;11.759148
13881;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13882;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-525 to -475;42.254315;11.759148
13894;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
13905;AMPHORA, NECK FRAGMENTS;ITALY, TARANTO (?);-575 to -525;40.47611;17.22972
14018;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
14205;AMPHORA B;SICILY, GELA;-550 to -500;37.07117;14.248967
14207;AMPHORA B;SICILY, SYRACUSE;-550 to -500;37.06504;15.292969
14208;AMPHORA B;SICILY, MEGARA HYBLAEA;-550 to -500;37.203717;15.181777
14209;AMPHORA B;SICILY, CATANIA;-550 to -500;37.501555;15.085602
14210;AMPHORA, NECK;ITALY (?);-525 to -475;42.8333;12.8333
14223;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
14225;AMPHORA, NECK;SICILY, CAMARINA;-550 to -500;36.826119;14.522724
14231;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
14232;AMPHORA, NECK;SICILY, GELA;-525 to -475;37.07117;14.248967
14233;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
14244;AMPHORA, NECK FRAGMENT;SICILY, GELA;-550 to -500;37.07117;14.248967
14255;AMPHORA, NECK;SICILY, GELA;-550 to -500;37.07117;14.248967
14283;AMPHORA B;SICILY, GELA;-550 to -500;37.07117;14.248967
14284;AMPHORA B;SICILY, GELA;-550 to -500;37.07117;14.248967
14300;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14301;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14304;AMPHORA, NECK (?) FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14306;AMPHORA (?) FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14308;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14310;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14311;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14313;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14316;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14317;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14319;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14321;AMPHORA, NECK FRAGMENTS;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14322;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14323;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14324;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14325;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14326;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14327;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14328;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14329;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14330;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14332;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14333;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14335;AMPHORA B;ATTICA, PHALERON;-575 to -525;37.937309;23.706248
14345;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14346;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14349;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14352;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14354;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14359;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14381;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14382;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14383;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14384;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14385;AMPHORA, NECK;EGYPT, TELL DEFENNEH;-600 to -550;31.240985;30.058594
14388;AMPHORA, NECK AND LID;ITALY, BOLOGNA;-525 to -475;44.504822;11.34516
14395;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14398;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14399;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14401;AMPHORA, NECK;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14404;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14406;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14409;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14412;AMPHORA FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14417;AMPHORA, NECK;RHODES, CAMIROS;-500 to -450;36.336562;27.919521
14418;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14435;AMPHORA, NECK;RHODES, CAMIROS;-550 to -500;36.336562;27.919521
14437;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14467;AMPHORA B;RHODES, IALYSOS;-550 to -500;36.4;28.16667
14487;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14489;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14522;AMPHORA B;RHODES, IALYSOS;-575 to -525;36.4;28.16667
14534;AMPHORA, NECK FRAGMENTS;EGYPT, TELL DEFENNEH;-550 to -500;31.240985;30.058594
14537;AMPHORA, NECK FRAGMENT;EGYPT, TELL DEFENNEH;-575 to -525;31.240985;30.058594
14548;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
14551;AMPHORA, NECK;TURKEY, LYCIA, XANTHOS;-600 to -550;36.283305;29.616737
14552;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
14578;AMPHORA, NECK;ITALY, ETRURIA, VULCI (?);-525 to -475;42.421429;11.702499
14654;AMPHORA FRAGMENT;ATHENS, AGORA;-600 to -550;37.995486;23.731327
14879;AMPHORA FRAGMENTS;ATHENS, HYMETTOS;-600 to -550;38;23.7333
14920;AMPHORA FRAGMENT;ITALY, CUMAE;-550 to -500;40.847093;14.056149
15141;AMPHORA, NECK (?) FRAGMENT;EGYPT, NAUCRATIS;-600 to -550;30.954058;30.522766
15145;AMPHORA FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
15358;AMPHORA FRAGMENTS;TURKEY, LYCIA, XANTHOS;-475 to -425;36.283305;29.616737
15371;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
15420;AMPHORA FRAGMENTS;TURKEY, LYCIA, XANTHOS;-475 to -425;36.283305;29.616737
15431;AMPHORA FRAGMENT;SALAMIS;-525 to -475;37.930659;23.511429
15461;AMPHORA (?) FRAGMENT;SALAMIS;-550 to -500;37.930659;23.511429
15506;AMPHORA B;ITALY, TARANTO, NEAR;-575 to -525;40.47611;17.22972
15511;AMPHORA, NECK FRAGMENT;ITALY, TARANTO, NEAR;-550 to -500;40.47611;17.22972
15512;AMPHORA, NECK;ITALY, TARANTO, NEAR;-575 to -525;40.47611;17.22972
15513;AMPHORA FRAGMENTS;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
15515;AMPHORA B;ITALY, ETRURIA, VULCI;-575 to -525;42.421429;11.702499
15519;AMPHORA, NECK FRAGMENT;CYPRUS, AMATHUS;-575 to -525;34.688839;33.064728
15521;AMPHORA, NECK;CYPRUS;-525 to -475;35;33
15533;AMPHORA B;CYPRUS, MARION (?);-550 to -500;35.0375003814697;32.4333324432373
15554;AMPHORA B;CYPRUS, MARION;-575 to -525;35.0375003814697;32.4333324432373
15652;AMPHORA B;RUSSIA, SOUTH, OLBIA;-500 to -450;40.92137;9.48563
15878;AMPHORA FRAGMENT;AEGINA;-550 to -500;37.75;23.4333
15881;AMPHORA, NECK FRAGMENTS;AEGINA;-550 to -500;37.75;23.4333
15907;AMPHORA, NECK FRAGMENTS;AEGINA;-550 to -500;37.75;23.4333
15963;AMPHORA, NECK FRAGMENT;AEGINA;-600 to -550;37.75;23.4333
15987;AMPHORA, NECK FRAGMENT;AEGINA;-600 to -550;37.75;23.4333
16015;AMPHORA, NECK FRAGMENT;AEGINA;-600 to -550;37.75;23.4333
16016;AMPHORA, NECK FRAGMENT;AEGINA;-600 to -550;37.75;23.4333
16030;AMPHORA, NECK FRAGMENT;AEGINA;-600 to -550;37.75;23.4333
16182;AMPHORA B;ATHENS, ACADEMY;-575 to -525;37.980397;23.734196
16574;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
16591;AMPHORA FRAGMENTS;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16593;AMPHORA B FRAGMENTS;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16597;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16600;AMPHORA B FRAGMENTS;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16601;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16604;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16605;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16606;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16608;AMPHORA, NECK FRAGMENTS;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
16614;AMPHORA FRAGMENTS;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16617;AMPHORA, NECK FRAGMENTS;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
16645;AMPHORA B;RHODES;-550 to -500;36.2002792886862;27.9592194511287
16744;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16752;AMPHORA B FRAGMENT;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
16755;AMPHORA, NECK FRAGMENTS;ATHENS, ACROPOLIS;-550 to -500;37.971422;23.726167
16758;AMPHORA FRAGMENTS;ATHENS, ACROPOLIS;-600 to -550;37.971422;23.726167
16765;AMPHORA (?) FRAGMENTS;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
16804;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
17001;AMPHORA, NECK FRAGMENTS;ATHENS, ACROPOLIS;-575 to -525;37.971422;23.726167
17621;AMPHORA FRAGMENT;ITALY, CORTONA;-575 to -525;43.2746753692627;11.9853329658508
17624;AMPHORA, NECK (?) FRAGMENT;SICILY, MONTE IATO;-500 to -450;37.966667175293;13.2000002861023
17638;AMPHORA B;ITALY, ETRURIA, PONTALTO;-525 to -475;41.313926;13.194891
17720;AMPHORA, NECK;ITALY, SALERNO, FRATTE;-550 to -500;40.6984154;14.7783494
17721;AMPHORA;ITALY, SALERNO, FRATTE;-550 to -500;40.6984154;14.7783494
17976;AMPHORA, NECK FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
17977;AMPHORA, NECK FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
17978;AMPHORA, NECK (?) FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
17979;AMPHORA, NECK (?) FRAGMENT;ITALY, ADRIA;-525 to -475;45.05;12.05
17980;AMPHORA, NECK (?) FRAGMENT;ITALY, ADRIA;-525 to -475;45.05;12.05
18025;AMPHORA;ITALY, METAPONTUM;-550 to -500;40.37104;16.80978
18026;AMPHORA FRAGMENT;ITALY, METAPONTUM;-525 to -475;40.37104;16.80978
18212;AMPHORA FRAGMENT;TURKEY, PITANE;-525 to -475;38.937214;26.932769
18214;AMPHORA (?) FRAGMENT;TURKEY, PITANE;-550 to -500;38.937214;26.932769
18216;AMPHORA FRAGMENT;TURKEY, PITANE;-550 to -500;38.937214;26.932769
18218;AMPHORA FRAGMENT;TURKEY, PITANE;-550 to -500;38.937214;26.932769
18219;AMPHORA FRAGMENT;TURKEY, PITANE;-550 to -500;38.937214;26.932769
18220;AMPHORA FRAGMENT;TURKEY, PITANE;-575 to -525;38.937214;26.932769
18226;AMPHORA (?) FRAGMENT;TURKEY, PITANE;-600 to -550;38.937214;26.932769
18227;AMPHORA (?) FRAGMENT;TURKEY, PITANE;-600 to -550;38.937214;26.932769
18229;AMPHORA (?) FRAGMENT;TURKEY, PITANE;-600 to -550;38.937214;26.932769
18289;AMPHORA;TURKEY, PITANE;;38.937214;26.932769
18312;AMPHORA (?) FRAGMENT;TURKEY, SMYRNA;-525 to -475;38.426698;27.151337
18314;AMPHORA FRAGMENT;TURKEY, SMYRNA;-550 to -500;38.426698;27.151337
18315;AMPHORA, NECK FRAGMENT;TURKEY, SMYRNA;-550 to -500;38.426698;27.151337
18348;AMPHORA B;ITALY, CROTONE;-550 to -500;39.0850963592529;17.1178140640259
18498;AMPHORA, NECK;ITALY, METAPONTUM;-550 to -500;40.37104;16.80978
18598;AMPHORA, NECK FRAGMENTS;GREECE, ELIS, OLYMPIA;-550 to -475;37.638372;21.629452
18599;AMPHORA, NECK (?) FRAGMENT;GREECE, ELIS, OLYMPIA;-550 to -475;37.638372;21.629452
